"state","id","Route.Stop","name","start_date_j","start_month","hour","start_time_s","start_time_c","start_time_cat","Route.Latitude","Route.Longitude","year","stop_des","wind","sky","noise","cars","moon","dir","species","min.1","min.2","min.3","min.4","min.5","min.6","TotalDetections","MaxDetections","st_id","BCR","site"
"ME","Island Falls",7,"Island Falls",155,6,22,-0.366501226724297,0.930417567982025,"night",46.02069,-68.37429,2020,"",0,0,1,"3","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Island Falls",14,"ME--Island Falls..7"
"ME","Island Falls",5,"Island Falls",155,6,22,-0.438371146789078,0.898794046299167,"night",46.01466,-68.33576,2020,"",0,0,1,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Island Falls",14,"ME--Island Falls..5"
"ME","Island Falls",9,"Island Falls",155,6,22,-0.292371704722737,0.956304755963035,"night",46.00589,-68.37714,2020,"",0,0,0,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Island Falls",14,"ME--Island Falls..9"
"ME","Island Falls",4,"Island Falls",155,6,22,-0.469471562785891,0.882947592858927,"night",46.01061,-68.3166,2020,"",0,0,0,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Island Falls",14,"ME--Island Falls..4"
"ME","Jefferson",5,"Jefferson",155,6,21,-0.533614515915612,0.845727821703973,"dusk",44.22767,-69.411,2020,"",0,1,3,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..5"
"ME","Jefferson",6,"Jefferson",155,6,20,-0.831469612302545,0.555570233019602,"dusk",44.22915,-69.43018,2020,"",0,1,1,"5","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..6"
"ME","Jefferson",4,"Jefferson",155,6,21,-0.566406236924833,0.824126188622016,"dusk",44.22697,-69.39138,2020,"",1,0,2,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..4"
"ME","Jefferson",1,"Jefferson",155,6,21,-0.659345815100069,0.751839807478977,"dusk",44.18759,-69.37582,2020,"",0,1,1,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..1"
"ME","Jefferson",2,"Jefferson",155,6,19,-0.908143173825081,0.418659737537428,"dusk",44.20137,-69.38184,2020,"",1,0,1,"2","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..2"
"ME","Jefferson",8,"Jefferson",155,6,20,-0.779884483092882,0.625923472184059,"dusk",44.20471,-69.43017,2020,"",0,1,0,"0","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..8"
"ME","Jefferson",3,"Jefferson",155,6,21,-0.598324600570659,0.80125381269106,"dusk",44.21559,-69.38446,2020,"",1,1,2,"4","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..3"
"ME","Jefferson",7,"Jefferson",155,6,22,-0.461748613235034,0.887010833178222,"night",44.21542,-69.43616,2020,"",0,1,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..7"
"ME","Jefferson",10,"Jefferson",155,6,22,-0.346117057077493,0.938191335922484,"night",44.17831,-69.41502,2020,"",1,1,0,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..10"
"ME","Jefferson",9,"Jefferson",155,6,22,-0.38268343236509,0.923879532511287,"night",44.19109,-69.42389,2020,"",1,1,0,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Jefferson",14,"ME--Jefferson..9"
"ME","Kennebunk",8,"Kennebunk",155,6,21,-0.548293229519914,0.836286155847759,"dusk",43.42011,-70.56863,2020,"",0,2,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Kennebunk",30,"ME--Kennebunk..8"
"ME","Kennebunk",5,"Kennebunk",155,6,21,-0.64278760968654,0.766044443118978,"dusk",43.40067,-70.61139,2020,"",0,1,3,"6","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Kennebunk",30,"ME--Kennebunk..5"
"ME","Kennebunk",1,"Kennebunk",155,6,20,-0.754709580222772,0.656059028990507,"dusk",43.39998,-70.68471,2020,"",0,1,3,"17","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Kennebunk",30,"ME--Kennebunk..1"
"ME","Kennebunk",4,"Kennebunk",155,6,21,-0.672366807434668,0.740218127486832,"dusk",43.40079,-70.62996,2020,"",0,1,3,"8","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Kennebunk",30,"ME--Kennebunk..4"
"ME","Kennebunk",3,"Kennebunk",155,6,21,-0.700909264299851,0.713250449154182,"dusk",43.3964,-70.64894,2020,"",0,1,2,"4","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Kennebunk",30,"ME--Kennebunk..3"
"ME","Kennebunk",2,"Kennebunk",155,6,20,-0.7283709698824,0.685182990326359,"dusk",43.39962,-70.66576,2020,"",0,1,3,"6","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Kennebunk",30,"ME--Kennebunk..2"
"ME","North Yarmouth",9,"North Yarmouth",155,6,22,-0.5,0.866025403784438,"night",43.86583,-70.26134,2020,"",1,2,0,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--North Yarmouth",14,"ME--North Yarmouth..9"
"ME","Palermo",8,"Palermo",155,6,20,-0.75756498438405,0.652759752462722,"dusk",44.482,-69.43691,2021,"",0,1,2,"0","B","","CWWI",0,0,0,0,0,0,0,0,"ME--Palermo",14,"ME--Palermo..8"
"ME","Palermo",9,"Palermo",155,6,20,-0.734322509435686,0.678800745532941,"dusk",44.48473,-69.45015,2021,"",1,1,1,"0","B","","CWWI",0,0,0,0,0,0,0,0,"ME--Palermo",14,"ME--Palermo..9"
"ME","Palermo",7,"Palermo",155,6,20,-0.774392644082186,0.632705328562516,"dusk",44.4685,-69.43266,2021,"",1,1,3,"0","B","","CWWI",0,0,0,0,0,0,0,0,"ME--Palermo",14,"ME--Palermo..7"
"ME","Palermo",10,"Palermo",155,6,20,-0.713250449154182,0.70090926429985,"dusk",44.48239,-69.46975,2021,"",1,1,1,"0","B","","CWWI",0,0,0,0,0,0,0,0,"ME--Palermo",14,"ME--Palermo..10"
"ME","Palermo",6,"Palermo",155,6,20,-0.796002002534622,0.605293988042894,"dusk",44.45439,-69.43624,2021,"",1,1,2,"1","B","","CWWI",0,0,0,0,0,0,0,0,"ME--Palermo",14,"ME--Palermo..6"
"ME","Scarborough2",2,"Scarborough2",155,6,21,-0.591309648363582,0.806444604267483,"dusk",43.6346,-70.44159,2020,"",0,2,3,"30","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..2"
"ME","Scarborough2",6,"Scarborough2",155,6,20,-0.821646937942164,0.569996762596302,"dusk",43.60499,-70.4515,2020,"",0,0,2,"30","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..6"
"ME","Scarborough2",9,"Scarborough2",155,6,22,-0.333806859233771,0.942641491092178,"night",43.58147,-70.45861,2020,"",0,2,1,"4","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..9"
"ME","Scarborough2",8,"Scarborough2",155,6,20,-0.768841832073459,0.639439001980585,"dusk",43.58761,-70.44084,2020,"",0,1,1,"5","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..8"
"ME","Scarborough2",1,"Scarborough2",155,6,19,-0.923879532511287,0.38268343236509,"dusk",43.64153,-70.4553,2020,"",0,0,2,"6","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..1"
"ME","Scarborough2",5,"Scarborough2",155,6,20,-0.866025403784439,0.5,"dusk",43.61244,-70.46855,2020,"",0,0,2,"30","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..5"
"ME","Scarborough2",10,"Scarborough2",155,6,20,-0.716301943424654,0.69779045984168,"dusk",43.58089,-70.47646,2020,"",0,1,1,"3","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..10"
"ME","Scarborough2",7,"Scarborough2",155,6,20,-0.796002002534622,0.605293988042894,"dusk",43.59673,-70.43677,2020,"",0,1,1,"5","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..7"
"ME","Scarborough2",6,"Scarborough2",155,6,22,-0.453990499739547,0.891006524188368,"night",43.60499,-70.4515,2020,"",1,2,3,"60","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..6"
"ME","Scarborough2",4,"Scarborough2",155,6,21,-0.529919264233205,0.848048096156426,"dusk",43.6214,-70.47679,2020,"",2,2,3,"30","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..4"
"ME","Scarborough2",3,"Scarborough2",155,6,21,-0.559192903470747,0.829037572555041,"dusk",43.62697,-70.4584,2020,"",0,2,3,"30","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..3"
"ME","Scarborough2",10,"Scarborough2",155,6,22,-0.296541574975571,0.955019944457187,"night",43.58089,-70.47646,2020,"",1,2,1,"2","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Scarborough2",30,"ME--Scarborough2..10"
"ME","Sebago Lake",4,"Sebago Lake",155,6,20,-0.866025403784439,0.5,"dusk",43.98704,-70.70365,2020,"",0,1,0,"0","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..4"
"ME","Sebago Lake",10,"Sebago Lake",155,6,22,-0.263031214457974,0.964787323828813,"night",43.96583,-70.75652,2020,"",0,1,0,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..10"
"ME","Sebago Lake",2,"Sebago Lake",155,6,21,-0.573576436351046,0.819152044288992,"dusk",43.96622,-70.678,2020,"",0,1,0,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..2"
"ME","Sebago Lake",3,"Sebago Lake",155,6,21,-0.540974471367994,0.841039012964392,"dusk",43.97647,-70.69178,2020,"",0,1,2,"2","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..3"
"ME","Sebago Lake",9,"Sebago Lake",155,6,20,-0.734322509435686,0.678800745532941,"dusk",43.96516,-70.73851,2020,"",0,1,0,"1","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..9"
"ME","Sebago Lake",8,"Sebago Lake",155,6,22,-0.350207381259468,0.936672189248398,"night",43.95244,-70.73419,2020,"",0,1,0,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..8"
"ME","Sebago Lake",5,"Sebago Lake",155,6,20,-0.845727821703973,0.533614515915612,"dusk",43.97936,-70.71045,2020,"",0,1,1,"2","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..5"
"ME","Sebago Lake",1,"Sebago Lake",155,6,21,-0.608761429008721,0.793353340291235,"dusk",43.9637,-70.6621,2020,"",0,0,0,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..1"
"ME","Sebago Lake",7,"Sebago Lake",155,6,20,-0.796002002534622,0.605293988042894,"dusk",43.95325,-70.71683,2020,"",0,0,1,"3","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..7"
"ME","Sebago Lake",6,"Sebago Lake",155,6,20,-0.824126188622016,0.566406236924832,"dusk",43.96578,-70.71126,2020,"",0,0,1,"2","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Sebago Lake",14,"ME--Sebago Lake..6"
"ME","St. Albans",2,"St. Albans",155,6,19,-0.90630778703665,0.422618261740699,"dusk",44.97764,-69.36554,2020,"",1,2,1,"1","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..2"
"ME","St. Albans",1,"St. Albans",155,6,19,-0.923879532511287,0.38268343236509,"dusk",44.99113,-69.37177,2020,"",2,2,2,"3","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..1"
"ME","St. Albans",9,"St. Albans",155,6,20,-0.782608156852414,0.622514636637619,"dusk",44.92489,-69.42213,2020,"",1,2,1,"2","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..9"
"ME","St. Albans",10,"St. Albans",155,6,20,-0.763232469782529,0.646123979642964,"dusk",44.93724,-69.43134,2020,"",2,2,1,"1","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..10"
"ME","St. Albans",6,"St. Albans",155,6,20,-0.843391445812886,0.537299608346824,"dusk",44.94306,-69.40434,2020,"",2,2,2,"0","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..6"
"ME","St. Albans",8,"St. Albans",155,6,20,-0.801253812691061,0.598324600570659,"dusk",44.91425,-69.41072,2020,"",2,1,2,"5+","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..8"
"ME","St. Albans",7,"St. Albans",155,6,20,-0.821646937942164,0.569996762596302,"dusk",44.92868,-69.4074,2020,"",1,2,1,"5+","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..7"
"ME","St. Albans",3,"St. Albans",155,6,19,-0.891006524188368,0.453990499739547,"dusk",44.9667,-69.37001,2020,"",1,2,0,"1","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..3"
"ME","St. Albans",5,"St. Albans",155,6,20,-0.859406411501453,0.511293086077052,"dusk",44.95435,-69.39778,2020,"",2,2,2,"0","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..5"
"ME","St. Albans",4,"St. Albans",155,6,19,-0.876726755707508,0.480988768919387,"dusk",44.95765,-69.3784,2020,"",1,2,2,"0","A","","CWWI",0,0,0,0,0,0,0,0,"ME--St. Albans",14,"ME--St. Albans..4"
"ME","Starks",10,"Starks",155,6,NA,NA,NA,NA,44.70972,-69.89206,2020,"",0,1,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..10"
"ME","Starks",3,"Starks",155,6,19,-0.887010833178222,0.461748613235033,"dusk",44.74478,-69.84732,2020,"",0,1,1,"1","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..3"
"ME","Starks",4,"Starks",155,6,20,-0.866025403784439,0.5,"dusk",44.74638,-69.86675,2020,"",0,1,1,"1","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..4"
"ME","Starks",2,"Starks",155,6,19,-0.908143173825081,0.418659737537428,"dusk",44.73574,-69.83263,2020,"",0,1,1,"3","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..2"
"ME","Starks",1,"Starks",155,6,NA,NA,NA,NA,44.72327,-69.82229,2020,"",0,1,1,"2","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..1"
"ME","Starks",5,"Starks",155,6,NA,NA,NA,NA,44.75497,-69.88184,2020,"",0,1,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..5"
"ME","Starks",8,"Starks",155,6,NA,NA,NA,NA,44.73362,-69.88391,2020,"",0,0,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..8"
"ME","Starks",9,"Starks",155,6,NA,NA,NA,NA,44.72097,-69.88314,2020,"",0,0,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..9"
"ME","Starks",7,"Starks",155,6,NA,NA,NA,NA,44.74121,-69.89354,2020,"",0,0,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..7"
"ME","Starks",6,"Starks",155,6,20,-0.816641555161679,0.577145190037233,"dusk",44.75521,-69.89119,2020,"",0,1,2,"0","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Starks",14,"ME--Starks..6"
"ME","Greene",9,"Greene",156,6,20,-0.75756498438405,0.652759752462722,"dusk",44.20571,-70.18989,2022,"",0,1,3,"2","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..9"
"ME","Greene",1,"Greene",156,6,22,-0.414693242656239,0.909961270876543,"night",44.30151,-70.13839,2022,"",0,0,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..1"
"ME","Greene",5,"Greene",156,6,20,-0.845727821703973,0.533614515915612,"dusk",44.25399,-70.1679,2022,"",0,0,3,"9","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..5"
"ME","Greene",8,"Greene",156,6,21,-0.646123979642965,0.763232469782528,"dusk",44.21953,-70.18454,2022,"",0,0,1,"3","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..8"
"ME","Greene",4,"Greene",156,6,20,-0.863835505204396,0.503773977045526,"dusk",44.26224,-70.15676,2022,"",0,0,0,"3","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..4"
"ME","Greene",7,"Greene",156,6,21,-0.619093949309834,0.785316930880745,"dusk",44.2331,-70.181,2022,"",0,0,1,"6","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..7"
"ME","Greene",7,"Greene",156,6,22,-0.465614520325112,0.884987637463042,"night",44.2331,-70.181,2020,"",1,0,0,"6","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..7"
"ME","Greene",3,"Greene",156,6,21,-0.529919264233205,0.848048096156426,"dusk",44.27593,-70.15095,2022,"",0,0,1,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..3"
"ME","Greene",2,"Greene",156,6,21,-0.646123979642965,0.763232469782528,"dusk",44.28983,-70.14774,2020,"",1,1,2,"1","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..2"
"ME","Greene",10,"Greene",156,6,20,-0.725374371012288,0.688354575693754,"dusk",44.19407,-70.2012,2022,"",0,0,2,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..10"
"ME","Greene",1,"Greene",156,6,19,-0.925540504017566,0.378648617352433,"dusk",44.30151,-70.13839,2022,"",0,0,2,"10","A","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..1"
"ME","Greene",6,"Greene",156,6,21,-0.591309648363582,0.806444604267483,"dusk",44.24738,-70.18022,2022,"",0,0,1,"3","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..6"
"ME","Greene",2,"Greene",156,6,22,-0.446197813109809,0.894934361602025,"night",44.28983,-70.14774,2022,"",0,0,1,"5","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Greene",14,"ME--Greene..2"
"ME","Katahdin W&W2",5,"Katahdin W&W2",156,6,1,0.374606593415912,0.927183854566787,"night",45.86112,-68.63895,2020,"",0,0,0,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Katahdin W&W2",14,"ME--Katahdin W&W2..5"
"ME","Katahdin W&W2",4,"Katahdin W&W2",156,6,1,0.275637355816999,0.961261695938319,"night",45.86015,-68.65923,2020,"",0,0,0,"0","C","","CWWI",0,0,0,0,0,0,0,0,"ME--Katahdin W&W2",14,"ME--Katahdin W&W2..4"
